OrderID,OrderDate,OrderMonth,FiscalQuarter,CustomerName,CustomerSegment,Industry,Country,Region,SalesRep,ProductCategory,ProductLine,ProductName,Quantity,UnitPrice,DiscountPct,UnitCost,SalesChannel,OrderSource,OrderStatus,FulfillmentRegion,PriorityTier,ContractType,DeploymentModel,SupportPlan,SalesMotion,ContractTermMonths,IsRenewal
850921,2026-07-10,2026-07,FY26-Q3,Alpine Manufacturing,Enterprise,Manufacturing,United States,North America,Cameron Kim,Governance,Security,Access Policy Monitor,25,6450.00,5,3380.00,Marketplace,Inbound,Provisioned,US Central,Priority,Subscription,Customer Managed,Premier,Expansion,12,No
850922,2026-07-11,2026-07,FY26-Q3,Bluebird Retail,MidMarket,Retail,Canada,North America,Logan Chen,Managed Services,Support,Managed Monitoring Service,3,9725.00,6,5775.00,Renewal Desk,Upsell,Provisioned,US Central,Priority,Managed Services,Azure Managed,Premier,Renewal,12,Yes
850923,2026-07-12,2026-07,FY26-Q3,Canyon Health,Enterprise,Healthcare,United States,North America,Skyler Bennett,Security,Identity,Identity Guard for Fabric,32,7700.00,5,4395.00,Marketplace,Upsell,Active,US East,Priority,Subscription,Azure Managed,Premier,Net New,36,No
850924,2026-07-13,2026-07,FY26-Q3,Delta Logistics,MidMarket,Logistics,Germany,Europe,Parker Diaz,Analytics,Executive Reporting,Executive Scorecard Model,41,7425.00,8,4135.00,Direct,Inbound,Invoiced,Europe North,Standard,Subscription,Azure Managed,Essentials,Expansion,36,No
850925,2026-07-14,2026-07,FY26-Q3,Evergreen Schools,Public Sector,Education,United States,North America,Riley Morgan,Governance,Security,Access Policy Monitor,50,6850.00,5,3685.00,Direct,Outbound,Provisioned,US West,Priority,Subscription,Hybrid,Premier,Net New,12,No
850926,2026-07-15,2026-07,FY26-Q3,Frontier Energy,Enterprise,Energy,United Kingdom,Europe,Reese Turner,Managed Services,Support,Managed Monitoring Service,4,9625.00,17,5755.00,Direct,Inbound,Active,Europe North,Strategic,Managed Services,Azure Managed,Premier,Expansion,24,No
850927,2026-07-16,2026-07,FY26-Q3,Granite Aerospace,Enterprise,Aerospace,United States,North America,Casey Singh,Security,Identity,Identity Guard for Fabric,18,7450.00,20,4200.00,Renewal Desk,Inbound,Renewal Pending,US Central,Priority,Subscription,Customer Managed,Premier,Renewal,36,Yes
850928,2026-07-17,2026-07,FY26-Q3,Harbor Foods,SMB,Consumer Goods,Brazil,Latin America,Quinn Foster,Analytics,Executive Reporting,Executive Scorecard Model,20,7325.00,3,4035.00,Partner,Event,Provisioned,Latin America South,Standard,Subscription,Customer Managed,Advanced,Net New,36,No
850929,2026-07-18,2026-07,FY26-Q3,Ion Medical,Enterprise,Healthcare,Singapore,Asia Pacific,Taylor Brooks,Governance,Security,Access Policy Monitor,26,6450.00,10,3615.00,Partner,Event,Provisioned,Asia Pacific East,Priority,Subscription,Azure Managed,Premier,Expansion,36,No
850930,2026-07-19,2026-07,FY26-Q3,Juniper Telecom,MidMarket,Telecommunications,Australia,Asia Pacific,Morgan Patel,Managed Services,Support,Managed Monitoring Service,2,9225.00,8,5750.00,Renewal Desk,Upsell,Invoiced,Asia Pacific East,Priority,Managed Services,Azure Managed,Advanced,Renewal,36,Yes
850931,2026-07-20,2026-07,FY26-Q3,Kepler Robotics,Enterprise,Technology,Japan,Asia Pacific,Quinn Foster,Security,Identity,Identity Guard for Fabric,44,8000.00,10,4405.00,Partner,Event,Active,Asia Pacific East,Strategic,Subscription,Hybrid,Premier,Net New,24,No
850932,2026-07-21,2026-07,FY26-Q3,Lighthouse Media,SMB,Media,United Kingdom,Europe,Riley Morgan,Analytics,Executive Reporting,Executive Scorecard Model,6,7975.00,15,4240.00,Renewal Desk,Inbound,Provisioned,Europe North,Priority,Subscription,Hybrid,Advanced,Renewal,12,Yes
850933,2026-07-22,2026-07,FY26-Q3,Meridian Mining,Enterprise,Mining,South Africa,Middle East & Africa,Skyler Bennett,Governance,Security,Access Policy Monitor,12,5950.00,0,3335.00,Marketplace,Upsell,Booked,Middle East Hub,Priority,Subscription,Customer Managed,Advanced,Net New,36,No
850934,2026-07-23,2026-07,FY26-Q3,Nimbus Hotels,MidMarket,Hospitality,United Arab Emirates,Middle East & Africa,Cameron Kim,Managed Services,Support,Managed Monitoring Service,2,9475.00,13,5815.00,Marketplace,Inbound,Provisioned,Middle East Hub,Standard,Managed Services,Azure Managed,Premier,Expansion,36,No
850935,2026-07-24,2026-07,FY26-Q3,Orchard Biotech,Enterprise,Biotech,United States,North America,Jordan Reyes,Security,Identity,Identity Guard for Fabric,26,7700.00,5,4435.00,Renewal Desk,Inbound,Provisioned,US East,Priority,Subscription,Azure Managed,Premier,Renewal,36,Yes
850936,2026-07-25,2026-07,FY26-Q3,Pioneer Insurance,MidMarket,Insurance,Canada,North America,Reese Turner,Analytics,Executive Reporting,Executive Scorecard Model,35,7575.00,3,4170.00,Direct,Inbound,Provisioned,US East,Standard,Subscription,Azure Managed,Advanced,Net New,36,No
850937,2026-07-26,2026-07,FY26-Q3,Quantum Freight,Enterprise,Logistics,Germany,Europe,Taylor Brooks,Governance,Security,Access Policy Monitor,40,6850.00,12,3625.00,Direct,Outbound,Active,Europe North,Priority,Subscription,Hybrid,Premier,Expansion,12,No
850938,2026-07-27,2026-07,FY26-Q3,Redwood Capital,Enterprise,Financial Services,United States,North America,Reese Turner,Managed Services,Support,Managed Monitoring Service,3,9375.00,15,5710.00,Renewal Desk,Upsell,Renewal Pending,US West,Strategic,Managed Services,Azure Managed,Advanced,Renewal,24,Yes
850939,2026-07-28,2026-07,FY26-Q3,Summit Utilities,Public Sector,Utilities,United Kingdom,Europe,Logan Chen,Security,Identity,Identity Guard for Fabric,9,7200.00,0,4155.00,Direct,Inbound,Booked,Europe North,Priority,Subscription,Customer Managed,Advanced,Expansion,36,No
850940,2026-07-29,2026-07,FY26-Q3,Tidal Commerce,SMB,Retail,Singapore,Asia Pacific,Skyler Bennett,Analytics,Executive Reporting,Executive Scorecard Model,14,7425.00,18,3980.00,Renewal Desk,Inbound,Invoiced,Asia Pacific East,Priority,Subscription,Customer Managed,Essentials,Renewal,12,Yes
850941,2026-07-30,2026-07,FY26-Q3,Umbra Security,MidMarket,Cybersecurity,Israel,Middle East & Africa,Logan Chen,Governance,Security,Access Policy Monitor,21,6050.00,0,3375.00,Partner,Referral,Invoiced,Middle East Hub,Standard,Subscription,Azure Managed,Essentials,Net New,36,No
850942,2026-07-31,2026-07,FY26-Q3,Vector Mobility,Enterprise,Transportation,Japan,Asia Pacific,Morgan Patel,Managed Services,Support,Managed Monitoring Service,2,9375.00,5,5690.00,Partner,Referral,Invoiced,Asia Pacific East,Strategic,Managed Services,Azure Managed,Advanced,Expansion,24,No
850943,2026-08-01,2026-08,FY26-Q3,Westbridge Pharma,Enterprise,Pharmaceuticals,Switzerland,Europe,Skyler Bennett,Security,Identity,Identity Guard for Fabric,38,8100.00,8,4445.00,Renewal Desk,Inbound,Invoiced,Europe North,Strategic,Subscription,Hybrid,Premier,Renewal,12,Yes
850944,2026-08-02,2026-08,FY26-Q3,Xenon Labs,SMB,Technology,India,Asia Pacific,Skyler Bennett,Analytics,Executive Reporting,Executive Scorecard Model,38,7575.00,6,4185.00,Marketplace,Upsell,Booked,Asia Pacific East,Standard,Subscription,Hybrid,Essentials,Net New,36,No
850945,2026-08-03,2026-08,FY26-Q3,Yellowtail Resorts,SMB,Hospitality,Mexico,Latin America,Morgan Patel,Governance,Security,Access Policy Monitor,7,5950.00,10,3280.00,Marketplace,Inbound,Invoiced,Latin America South,Standard,Subscription,Customer Managed,Essentials,Expansion,24,No
850946,2026-08-04,2026-08,FY26-Q3,Zenith Public Works,Public Sector,Government,United States,North America,Reese Turner,Managed Services,Support,Managed Monitoring Service,3,9375.00,1,5670.00,Marketplace,Inbound,Invoiced,US Central,Priority,Managed Services,Azure Managed,Advanced,Net New,24,No
850947,2026-08-05,2026-08,FY26-Q3,Asteria Foods,MidMarket,Consumer Goods,Spain,Europe,Skyler Bennett,Security,Identity,Identity Guard for Fabric,16,7700.00,8,4290.00,Marketplace,Upsell,Active,Europe North,Standard,Subscription,Azure Managed,Advanced,Expansion,12,No
850948,2026-08-06,2026-08,FY26-Q3,Borealis Health,Enterprise,Healthcare,Canada,North America,Parker Diaz,Analytics,Executive Reporting,Executive Scorecard Model,25,8075.00,5,4295.00,Renewal Desk,Upsell,Renewal Pending,US East,Strategic,Subscription,Azure Managed,Premier,Renewal,12,Yes
850949,2026-08-07,2026-08,FY26-Q3,Celestial Motors,Enterprise,Automotive,Germany,Europe,Cameron Kim,Governance,Security,Access Policy Monitor,33,6750.00,7,3665.00,Direct,Inbound,Active,Europe North,Priority,Subscription,Hybrid,Premier,Net New,24,No
850950,2026-08-08,2026-08,FY26-Q3,Driftline Apparel,SMB,Retail,Australia,Asia Pacific,Avery Cole,Managed Services,Support,Managed Monitoring Service,2,9375.00,5,5750.00,Direct,Inbound,Invoiced,Asia Pacific East,Standard,Managed Services,Azure Managed,Advanced,Expansion,24,No
850951,2026-08-09,2026-08,FY26-Q3,Eclipse Networks,Enterprise,Telecommunications,United States,North America,Logan Chen,Security,Identity,Identity Guard for Fabric,47,7450.00,10,4180.00,Renewal Desk,Upsell,Renewal Pending,US Central,Priority,Subscription,Customer Managed,Premier,Renewal,36,Yes
850952,2026-08-10,2026-08,FY26-Q3,Fathom Analytics,MidMarket,Technology,Ireland,Europe,Jordan Reyes,Analytics,Executive Reporting,Executive Scorecard Model,8,7325.00,8,3920.00,Partner,Event,Invoiced,Europe North,Standard,Subscription,Customer Managed,Essentials,Net New,24,No
850953,2026-08-11,2026-08,FY26-Q3,Greatwater Shipping,Enterprise,Logistics,Singapore,Asia Pacific,Skyler Bennett,Governance,Security,Access Policy Monitor,18,6600.00,20,3595.00,Renewal Desk,Inbound,Invoiced,Asia Pacific East,Priority,Subscription,Azure Managed,Premier,Renewal,24,Yes
850954,2026-08-12,2026-08,FY26-Q3,Helios Devices,MidMarket,Manufacturing,Japan,Asia Pacific,Jordan Reyes,Managed Services,Support,Managed Monitoring Service,2,9475.00,12,5730.00,Partner,Event,Invoiced,Asia Pacific East,Standard,Managed Services,Azure Managed,Advanced,Net New,12,No
850955,2026-08-13,2026-08,FY26-Q3,Ironclad Construction,MidMarket,Construction,United Arab Emirates,Middle East & Africa,Taylor Brooks,Security,Identity,Identity Guard for Fabric,34,7700.00,12,4305.00,Partner,Event,Invoiced,Middle East Hub,Standard,Subscription,Hybrid,Essentials,Expansion,12,No
850956,2026-08-14,2026-08,FY26-Q3,Jetstream Travel,SMB,Travel,United Kingdom,Europe,Riley Morgan,Analytics,Executive Reporting,Executive Scorecard Model,36,7875.00,6,4220.00,Renewal Desk,Inbound,Provisioned,Europe North,Priority,Subscription,Hybrid,Advanced,Renewal,24,Yes
850957,2026-08-15,2026-08,FY26-Q3,Kestrel Finance,Enterprise,Financial Services,United States,North America,Skyler Bennett,Governance,Security,Access Policy Monitor,42,6200.00,8,3400.00,Marketplace,Upsell,Provisioned,US Central,Priority,Subscription,Customer Managed,Premier,Net New,36,No
850958,2026-08-16,2026-08,FY26-Q3,Northstar Education,Public Sector,Education,Canada,North America,Reese Turner,Managed Services,Support,Managed Monitoring Service,3,9725.00,13,5795.00,Marketplace,Inbound,Active,US Central,Priority,Managed Services,Azure Managed,Premier,Expansion,12,No
850959,2026-08-17,2026-08,FY26-Q3,Optima Warehousing,MidMarket,Logistics,Netherlands,Europe,Cameron Kim,Security,Identity,Identity Guard for Fabric,13,7600.00,8,4330.00,Renewal Desk,Upsell,Provisioned,Europe North,Priority,Subscription,Azure Managed,Advanced,Renewal,24,Yes
850960,2026-08-18,2026-08,FY26-Q3,Pulse Renewables,Enterprise,Energy,Australia,Asia Pacific,Quinn Foster,Analytics,Executive Reporting,Executive Scorecard Model,18,7575.00,14,4250.00,Direct,Outbound,Booked,Asia Pacific East,Priority,Subscription,Azure Managed,Advanced,Expansion,36,No
850961,2026-08-19,2026-08,FY26-Q3,Alpine Manufacturing,Enterprise,Manufacturing,United States,North America,Parker Diaz,Platform,Capacity,Capacity Planner Toolkit,29,5650.00,17,2905.00,Renewal Desk,Upsell,Renewal Pending,US West,Priority,Subscription,Hybrid,Premier,Renewal,24,Yes
850962,2026-08-20,2026-08,FY26-Q3,Bluebird Retail,MidMarket,Retail,Canada,North America,Reese Turner,Services,Training,Training Accelerator,4,6655.00,12,3415.00,Direct,Inbound,Provisioned,US East,Standard,Professional Services,Customer Managed,Advanced,Net New,6,No
850963,2026-08-21,2026-08,FY26-Q3,Canyon Health,Enterprise,Healthcare,United States,North America,Taylor Brooks,Lakehouse,Foundation,Lakehouse Foundation,36,6050.00,5,3295.00,Partner,Event,Active,US East,Priority,Subscription,Azure Managed,Premier,Expansion,12,No
850964,2026-08-22,2026-08,FY26-Q3,Delta Logistics,MidMarket,Logistics,Germany,Europe,Avery Cole,AI,Recommendations,Recommendation Studio,45,9775.00,6,5335.00,Renewal Desk,Upsell,Renewal Pending,Europe North,Priority,Subscription,Azure Managed,Essentials,Renewal,12,Yes
850965,2026-08-23,2026-08,FY26-Q3,Evergreen Schools,Public Sector,Education,United States,North America,Quinn Foster,Platform,Capacity,Capacity Planner Toolkit,8,5500.00,12,2935.00,Partner,Event,Provisioned,US East,Priority,Subscription,Azure Managed,Premier,Net New,24,No
850966,2026-08-24,2026-08,FY26-Q3,Frontier Energy,Enterprise,Energy,United Kingdom,Europe,Morgan Patel,Services,Training,Training Accelerator,8,7375.00,10,3705.00,Partner,Referral,Invoiced,Europe West,Priority,Professional Services,Hybrid,Premier,Expansion,12,No
850967,2026-08-25,2026-08,FY26-Q3,Granite Aerospace,Enterprise,Aerospace,United States,North America,Skyler Bennett,Lakehouse,Foundation,Lakehouse Foundation,22,5800.00,12,3100.00,Marketplace,Upsell,Active,US Central,Priority,Subscription,Customer Managed,Premier,Net New,12,No
850968,2026-08-26,2026-08,FY26-Q3,Harbor Foods,SMB,Consumer Goods,Brazil,Latin America,Jordan Reyes,AI,Recommendations,Recommendation Studio,24,9675.00,15,5235.00,Partner,Event,Provisioned,Latin America South,Standard,Subscription,Customer Managed,Advanced,Expansion,12,No
850969,2026-08-27,2026-08,FY26-Q3,Ion Medical,Enterprise,Healthcare,Singapore,Asia Pacific,Casey Singh,Platform,Capacity,Capacity Planner Toolkit,30,5350.00,20,2740.00,Renewal Desk,Inbound,Provisioned,Asia Pacific East,Priority,Subscription,Customer Managed,Premier,Renewal,12,Yes
850970,2026-08-28,2026-08,FY26-Q3,Juniper Telecom,MidMarket,Telecommunications,Australia,Asia Pacific,Logan Chen,Services,Training,Training Accelerator,4,6675.00,13,3555.00,Marketplace,Inbound,Booked,Asia Pacific South,Standard,Professional Services,Azure Managed,Essentials,Net New,3,No
850971,2026-08-29,2026-08,FY26-Q3,Kepler Robotics,Enterprise,Technology,Japan,Asia Pacific,Jordan Reyes,Lakehouse,Foundation,Lakehouse Foundation,48,5950.00,7,3305.00,Direct,Outbound,Active,Asia Pacific East,Priority,Subscription,Hybrid,Premier,Expansion,36,No
850972,2026-08-30,2026-08,FY26-Q3,Lighthouse Media,SMB,Media,United Kingdom,Europe,Quinn Foster,AI,Recommendations,Recommendation Studio,10,9975.00,11,5440.00,Renewal Desk,Inbound,Provisioned,Europe North,Priority,Subscription,Hybrid,Advanced,Renewal,24,Yes
850973,2026-08-31,2026-08,FY26-Q3,Meridian Mining,Enterprise,Mining,South Africa,Middle East & Africa,Taylor Brooks,Platform,Capacity,Capacity Planner Toolkit,16,5500.00,10,2860.00,Direct,Outbound,Booked,Middle East Hub,Priority,Subscription,Hybrid,Advanced,Net New,12,No
850974,2026-09-01,2026-09,FY26-Q3,Nimbus Hotels,MidMarket,Hospitality,United Arab Emirates,Middle East & Africa,Parker Diaz,Services,Training,Training Accelerator,8,6575.00,11,3455.00,Renewal Desk,Upsell,Renewal Pending,Africa South,Priority,Professional Services,Customer Managed,Advanced,Renewal,3,Yes
850975,2026-09-02,2026-09,FY26-Q3,Orchard Biotech,Enterprise,Biotech,United States,North America,Riley Morgan,Lakehouse,Foundation,Lakehouse Foundation,30,6050.00,17,3335.00,Partner,Event,Active,US East,Priority,Subscription,Azure Managed,Premier,Net New,12,No
850976,2026-09-03,2026-09,FY26-Q3,Pioneer Insurance,MidMarket,Insurance,Canada,North America,Morgan Patel,AI,Recommendations,Recommendation Studio,39,9925.00,15,5370.00,Direct,Inbound,Provisioned,US East,Standard,Subscription,Azure Managed,Advanced,Expansion,12,No
850977,2026-09-04,2026-09,FY26-Q3,Quantum Freight,Enterprise,Logistics,Germany,Europe,Casey Singh,Platform,Capacity,Capacity Planner Toolkit,44,5500.00,5,2875.00,Renewal Desk,Inbound,Invoiced,Europe North,Priority,Subscription,Azure Managed,Premier,Renewal,24,Yes
850978,2026-09-05,2026-09,FY26-Q3,Redwood Capital,Enterprise,Financial Services,United States,North America,Morgan Patel,Services,Training,Training Accelerator,4,7125.00,5,3660.00,Partner,Referral,Invoiced,US Central,Priority,Professional Services,Hybrid,Advanced,Net New,12,No
850979,2026-09-06,2026-09,FY26-Q3,Summit Utilities,Public Sector,Utilities,United Kingdom,Europe,Reese Turner,Lakehouse,Foundation,Lakehouse Foundation,13,5550.00,13,3055.00,Marketplace,Inbound,Booked,Europe North,Priority,Subscription,Customer Managed,Advanced,Expansion,12,No
850980,2026-09-07,2026-09,FY26-Q3,Tidal Commerce,SMB,Retail,Singapore,Asia Pacific,Taylor Brooks,AI,Recommendations,Recommendation Studio,18,9425.00,13,5180.00,Renewal Desk,Inbound,Invoiced,Asia Pacific East,Priority,Subscription,Customer Managed,Essentials,Renewal,24,Yes
850981,2026-09-08,2026-09,FY26-Q3,Umbra Security,MidMarket,Cybersecurity,Israel,Middle East & Africa,Reese Turner,Platform,Capacity,Capacity Planner Toolkit,25,4950.00,6,2500.00,Marketplace,Inbound,Invoiced,Middle East Hub,Standard,Subscription,Customer Managed,Essentials,Expansion,12,No
850982,2026-09-09,2026-09,FY26-Q3,Vector Mobility,Enterprise,Transportation,Japan,Asia Pacific,Logan Chen,Services,Training,Training Accelerator,8,6975.00,17,3590.00,Renewal Desk,Upsell,Provisioned,Asia Pacific South,Priority,Professional Services,Azure Managed,Advanced,Renewal,12,Yes
850983,2026-09-10,2026-09,FY26-Q3,Westbridge Pharma,Enterprise,Pharmaceuticals,Switzerland,Europe,Taylor Brooks,Lakehouse,Foundation,Lakehouse Foundation,42,6100.00,2,3345.00,Direct,Outbound,Provisioned,Europe North,Priority,Subscription,Hybrid,Premier,Net New,24,No
850984,2026-09-11,2026-09,FY26-Q3,Xenon Labs,SMB,Technology,India,Asia Pacific,Taylor Brooks,AI,Recommendations,Recommendation Studio,42,9925.00,1,5385.00,Marketplace,Upsell,Booked,Asia Pacific East,Standard,Subscription,Hybrid,Essentials,Expansion,12,No
850985,2026-09-12,2026-09,FY26-Q3,Yellowtail Resorts,SMB,Hospitality,Mexico,Latin America,Logan Chen,Platform,Capacity,Capacity Planner Toolkit,11,5100.00,6,2805.00,Renewal Desk,Upsell,Renewal Pending,Latin America South,Priority,Subscription,Hybrid,Essentials,Renewal,36,Yes
850986,2026-09-13,2026-09,FY26-Q3,Zenith Public Works,Public Sector,Government,United States,North America,Morgan Patel,Services,Training,Training Accelerator,4,6725.00,12,3395.00,Direct,Inbound,Invoiced,US East,Priority,Professional Services,Customer Managed,Advanced,Net New,12,No
850987,2026-09-14,2026-09,FY26-Q3,Asteria Foods,MidMarket,Consumer Goods,Spain,Europe,Taylor Brooks,Lakehouse,Foundation,Lakehouse Foundation,20,5700.00,8,3190.00,Partner,Event,Active,Europe North,Standard,Subscription,Azure Managed,Advanced,Expansion,24,No
850988,2026-09-15,2026-09,FY26-Q3,Borealis Health,Enterprise,Healthcare,Canada,North America,Avery Cole,AI,Recommendations,Recommendation Studio,29,10075.00,14,5495.00,Direct,Inbound,Provisioned,US East,Strategic,Subscription,Azure Managed,Premier,Net New,24,No
850989,2026-09-16,2026-09,FY26-Q3,Celestial Motors,Enterprise,Automotive,Germany,Europe,Parker Diaz,Platform,Capacity,Capacity Planner Toolkit,37,5350.00,14,2915.00,Partner,Referral,Active,Europe North,Priority,Subscription,Azure Managed,Premier,Expansion,36,No
850990,2026-09-17,2026-09,FY26-Q3,Driftline Apparel,SMB,Retail,Australia,Asia Pacific,Cameron Kim,Services,Training,Training Accelerator,8,6975.00,18,3605.00,Renewal Desk,Upsell,Invoiced,Asia Pacific South,Priority,Professional Services,Hybrid,Essentials,Renewal,12,Yes
